manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Mitsubishi,i-MiEV,i-MiEV,49,30.09.2018,169648,30.1,3.47,Electricity,Summer tires,0,1,0,Normal,10.65,0,0,,-4.35
Mitsubishi,i-MiEV,i-MiEV,49,30.09.2018,169618,38.3,3.73,Electricity,Summer tires,0,1,0,Normal,10.65,0,0,,-4.35
Mitsubishi,i-MiEV,i-MiEV,49,30.09.2018,169580,28.1,3.07,Electricity,Summer tires,0,1,0,Normal,10.65,0,0,,-4.35
Mitsubishi,i-MiEV,i-MiEV,49,30.09.2018,169552,89.6,5.01,Electricity,Summer tires,0,1,1,Normal,10.65,0,0,,-4.35
Mitsubishi,i-MiEV,i-MiEV,49,29.09.2018,169462,40.7,9.9,Electricity,Summer tires,0,0,1,Normal,11.23,0,0,,-3.77
Mitsubishi,i-MiEV,i-MiEV,49,28.09.2018,169422,13.9,2.75,Electricity,Summer tires,0,1,0,Normal,11.23,0,0,,-3.77
Mitsubishi,i-MiEV,i-MiEV,49,28.09.2018,169408,58.2,5.56,Electricity,Summer tires,0,1,1,Normal,11.23,0,0,,-3.77
Mitsubishi,i-MiEV,i-MiEV,49,28.09.2018,169349,26.5,2.73,Electricity,Summer tires,0,1,0,Normal,11.23,0,0,,-3.77
Mitsubishi,i-MiEV,i-MiEV,49,28.09.2018,169323,80.4,3.73,Electricity,Summer tires,0,1,1,Normal,11.23,0,0,,-3.77
Mitsubishi,i-MiEV,i-MiEV,49,27.09.2018,169242,17.7,3.73,Electricity,Summer tires,1,0,1,Normal,12.58,0,0,,-2.42
Mitsubishi,i-MiEV,i-MiEV,49,27.09.2018,169225,34.2,2.8,Electricity,Summer tires,1,0,1,Normal,12.58,0,0,,-2.42
Mitsubishi,i-MiEV,i-MiEV,49,26.09.2018,169190,46.3,6.9,Electricity,Summer tires,1,0,1,Normal,12.96,0,0,,-2.04
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2018,169144,47.6,5.27,Electricity,Summer tires,1,0,1,Normal,12.96,0,0,,-2.04
Mitsubishi,i-MiEV,i-MiEV,49,24.09.2018,169096,48.8,6.95,Electricity,Summer tires,1,0,1,Normal,13.2,0,0,,-1.8
Mitsubishi,i-MiEV,i-MiEV,49,24.09.2018,169048,28.4,3.24,Electricity,Summer tires,1,0,1,Normal,13.2,0,0,,-1.8
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2018,169019,31.9,3.39,Electricity,Summer tires,1,1,1,Normal,10.63,0,0,,-4.37
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2018,168987,1,1.31,Electricity,Summer tires,1,0,0,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2018,168986,32.1,,Electricity,Summer tires,1,1,1,Fast,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2018,168954,31.1,8.61,Electricity,Summer tires,1,1,1,Normal,12.71,0,0,,-2.29
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2018,168923,59.5,4.53,Electricity,Summer tires,1,1,1,Normal,12.71,0,0,,-2.29
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2018,168864,31.8,2.42,Electricity,Summer tires,1,0,1,Normal,12.71,0,0,,-2.29
Mitsubishi,i-MiEV,i-MiEV,49,21.09.2018,168832,33.9,3.84,Electricity,Summer tires,1,1,1,Normal,11.33,0,0,,-3.67
Mitsubishi,i-MiEV,i-MiEV,49,21.09.2018,168798,0.8,3.2,Electricity,Summer tires,1,0,0,Normal,13.22,0,0,,-1.78
Mitsubishi,i-MiEV,i-MiEV,49,21.09.2018,168797,0.8,0.87,Electricity,Summer tires,1,0,0,Normal,13.22,0,0,,-1.78
Mitsubishi,i-MiEV,i-MiEV,49,21.09.2018,168796,38.1,1.18,Electricity,Summer tires,1,1,1,Normal,13.22,0,0,,-1.78
Mitsubishi,i-MiEV,i-MiEV,49,20.09.2018,168758,51.6,8.4,Electricity,Summer tires,1,1,1,Normal,11.35,0,0,,-3.65
Mitsubishi,i-MiEV,i-MiEV,49,20.09.2018,168706,38.6,1.84,Electricity,Summer tires,1,1,1,Normal,11.35,0,0,,-3.65
Mitsubishi,i-MiEV,i-MiEV,49,19.09.2018,168668,50.5,9.56,Electricity,Summer tires,1,1,1,Normal,11.67,0,0,,-3.33
Mitsubishi,i-MiEV,i-MiEV,49,19.09.2018,168617,24.8,2.1,Electricity,Summer tires,1,1,1,Normal,11.67,0,0,,-3.33
Mitsubishi,i-MiEV,i-MiEV,49,19.09.2018,168592,58.6,3.97,Electricity,Summer tires,1,1,1,Normal,11.67,0,0,,-3.33
Mitsubishi,i-MiEV,i-MiEV,49,18.09.2018,168534,91.4,10.16,Electricity,Summer tires,1,1,1,Normal,11.12,0,0,,-3.88
Mitsubishi,i-MiEV,i-MiEV,49,17.09.2018,168442,50.6,8.59,Electricity,Summer tires,1,1,1,Normal,11.61,0,0,,-3.39
Mitsubishi,i-MiEV,i-MiEV,49,17.09.2018,168392,40.6,2,Electricity,Summer tires,1,1,1,Normal,11.61,0,0,,-3.39
Mitsubishi,i-MiEV,i-MiEV,49,16.09.2018,168351,44.3,5.2,Electricity,Summer tires,1,1,1,Normal,11.74,0,0,,-3.26
Mitsubishi,i-MiEV,i-MiEV,49,15.09.2018,168307,37.7,4.1,Electricity,Summer tires,1,1,1,Normal,10.88,0,0,,-4.12
Mitsubishi,i-MiEV,i-MiEV,49,15.09.2018,168269,35.9,5.27,Electricity,Summer tires,1,1,1,Normal,14.68,0,0,,-0.32
Mitsubishi,i-MiEV,i-MiEV,49,14.09.2018,168233,91.5,10.77,Electricity,Summer tires,1,1,1,Normal,11.77,0,0,,-3.23
Mitsubishi,i-MiEV,i-MiEV,49,13.09.2018,168142,52.9,8.85,Electricity,Summer tires,1,1,1,Normal,11.33,0,0,,-3.67
Mitsubishi,i-MiEV,i-MiEV,49,13.09.2018,168089,39.8,1.65,Electricity,Summer tires,1,1,1,Normal,11.33,0,0,,-3.67
Mitsubishi,i-MiEV,i-MiEV,49,13.09.2018,168049,35.7,8.97,Electricity,Summer tires,1,1,1,Normal,11.07,0,0,,-3.93
Mitsubishi,i-MiEV,i-MiEV,49,12.09.2018,168013,68,5.01,Electricity,Summer tires,1,1,1,Normal,11.07,0,0,,-3.93
Mitsubishi,i-MiEV,i-MiEV,49,12.09.2018,167945,40.6,2,Electricity,Summer tires,1,1,1,Normal,11.07,0,0,,-3.93
Mitsubishi,i-MiEV,i-MiEV,49,12.09.2018,167905,88.9,10.12,Electricity,Summer tires,1,1,1,Normal,11.38,0,0,,-3.62
Mitsubishi,i-MiEV,i-MiEV,49,10.09.2018,167816,10.4,6.88,Electricity,Summer tires,1,0,1,Normal,11.46,0,0,,-3.54
Mitsubishi,i-MiEV,i-MiEV,49,10.09.2018,167805,11.9,3.75,Electricity,Summer tires,1,1,1,Normal,11.46,0,0,,-3.54
Mitsubishi,i-MiEV,i-MiEV,49,10.09.2018,167793,80.9,1.2,Electricity,Summer tires,1,1,1,Normal,11.46,0,0,,-3.54
Mitsubishi,i-MiEV,i-MiEV,49,09.09.2018,167712,44.2,5.41,Electricity,Summer tires,1,1,1,Normal,12.24,0,0,,-2.76
Mitsubishi,i-MiEV,i-MiEV,49,08.09.2018,167668,32.1,4.34,Electricity,Summer tires,1,1,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,08.09.2018,167636,29.1,7.88,Electricity,Summer tires,1,1,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,08.09.2018,167607,45,4.22,Electricity,Summer tires,1,1,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,08.09.2018,167562,47.5,1.26,Electricity,Summer tires,1,1,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,07.09.2018,167514,49.2,5.83,Electricity,Summer tires,1,1,1,Normal,12.26,0,0,,-2.74
Mitsubishi,i-MiEV,i-MiEV,49,07.09.2018,167465,32.6,4.2,Electricity,Summer tires,1,1,1,Normal,12.26,0,0,,-2.74
Mitsubishi,i-MiEV,i-MiEV,49,07.09.2018,167433,34.2,3.66,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.06
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167398,48.1,9.5,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.06
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167350,54.8,5.27,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.06
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167295,13.5,0.83,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.06
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167282,32.4,2.59,Electricity,Summer tires,1,1,1,Normal,11.94,0,0,,-3.06
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2018,167250,32.1,6.06,Electricity,Summer tires,1,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,05.09.2018,167217,82.4,6.3,Electricity,Summer tires,1,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,05.09.2018,167135,31.1,6.04,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,167104,47.9,5,Electricity,Summer tires,0,1,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,167056,26.7,2.71,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,167029,38.3,2.13,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2018,166991,31.3,3.7,Electricity,Summer tires,1,1,1,Normal,11.17,0,0,,-3.83
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166960,31,6.68,Electricity,Summer tires,1,1,1,Normal,11.62,0,0,,-3.38
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166929,79.8,6.2,Electricity,Summer tires,1,1,1,Normal,11.62,0,0,,-3.38
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166849,45.2,9.83,Electricity,Summer tires,0,1,1,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166804,43.6,3.9,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,03.09.2018,166760,51.6,5.84,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166708,54.9,6.75,Electricity,Summer tires,0,1,1,Moderate,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166653,44.1,4.6,Electricity,Summer tires,0,1,1,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166609,41.3,5.99,Electricity,Summer tires,1,1,1,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166568,21.9,5.67,Electricity,Summer tires,1,0,1,Moderate,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166546,57.8,3.3,Electricity,Summer tires,0,1,0,Moderate,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166488,36.5,4.39,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166452,38.8,4.32,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166413,24.9,3.41,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166388,31,3.2,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166357,58.1,4.78,Electricity,Summer tires,0,1,0,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2018,166299,41.2,2.89,Electricity,Summer tires,0,1,1,Normal,11.66,0,0,,-3.34
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166258,33.3,8.6,Electricity,Summer tires,1,0,1,Normal,12.13,0,0,,-2.87
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166224,57.4,1.8,Electricity,Summer tires,1,0,1,Moderate,12.13,0,0,,-2.87
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166167,21,3.1,Electricity,Summer tires,1,0,1,Moderate,12.13,0,0,,-2.87
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166146,28.5,3.5,Electricity,Summer tires,1,0,1,Fast,12.13,0,0,,-2.87
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2018,166118,37.4,9.6,Electricity,Summer tires,1,1,1,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,166080,59.4,5.39,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,166021,63.7,7.38,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165957,65.7,7.19,Electricity,Summer tires,0,1,0,Moderate,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165891,46.5,4.32,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165845,36.6,4.11,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165808,54.5,5.9,Electricity,Summer tires,1,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165753,52.8,5.8,Electricity,Summer tires,0,1,1,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165700,51.9,5.95,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165648,43.6,6.28,Electricity,Summer tires,0,1,0,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2018,165604,45.4,2.6,Electricity,Summer tires,1,1,1,Fast,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,30.08.2018,165559,32.7,3.31,Electricity,Summer tires,1,1,1,Normal,10.12,0,0,,-4.88
Mitsubishi,i-MiEV,i-MiEV,49,30.08.2018,165526,31.5,5.34,Electricity,Summer tires,1,1,1,Normal,16.95,0,0,,1.95
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165495,55.2,8.9,Electricity,Summer tires,1,1,1,Normal,11.49,1,1,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165440,57.5,4.62,Electricity,Summer tires,1,0,1,Normal,11.49,0,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165382,0.5,3.09,Electricity,Summer tires,1,0,0,Normal,11.49,0,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2018,165381,31.1,2.98,Electricity,Summer tires,1,1,1,Normal,11.49,0,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,28.08.2018,165350,82.8,6.5,Electricity,Summer tires,1,1,1,Normal,11.49,0,0,,-3.51
Mitsubishi,i-MiEV,i-MiEV,49,27.08.2018,165268,43.1,8.44,Electricity,Summer tires,1,1,1,Normal,10.77,0,0,,-4.23
Mitsubishi,i-MiEV,i-MiEV,49,27.08.2018,165224,68.7,3.6,Electricity,Summer tires,1,1,1,Normal,10.77,0,0,,-4.23
Mitsubishi,i-MiEV,i-MiEV,49,26.08.2018,165156,32,3.29,Electricity,Summer tires,1,1,1,Normal,10.28,0,0,,-4.72
Mitsubishi,i-MiEV,i-MiEV,49,26.08.2018,165124,37.1,5.37,Electricity,Summer tires,1,1,1,Fast,14.47,0,0,,-0.53
Mitsubishi,i-MiEV,i-MiEV,49,25.08.2018,165086,39.8,4.67,Electricity,Summer tires,1,1,1,Normal,11.73,0,0,,-3.27
Mitsubishi,i-MiEV,i-MiEV,49,25.08.2018,165047,40.6,5.66,Electricity,Summer tires,1,1,1,Normal,13.94,0,0,,-1.06
Mitsubishi,i-MiEV,i-MiEV,49,24.08.2018,165006,53.8,6.34,Electricity,Summer tires,1,0,1,Normal,11.78,0,0,,-3.22
Mitsubishi,i-MiEV,i-MiEV,49,23.08.2018,164952,56.2,6.4,Electricity,Summer tires,1,0,1,Normal,11.39,0,0,,-3.61
Mitsubishi,i-MiEV,i-MiEV,49,22.08.2018,164895,48.5,5.6,Electricity,Summer tires,1,0,1,Normal,11.55,0,0,,-3.45
Mitsubishi,i-MiEV,i-MiEV,49,21.08.2018,164847,50.8,5.9,Electricity,Summer tires,1,0,1,Normal,11.61,0,0,,-3.39
Mitsubishi,i-MiEV,i-MiEV,49,20.08.2018,164796,47.3,5.3,Electricity,Summer tires,1,0,1,Normal,11.21,0,0,,-3.79
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2018,164749,44.8,4.79,Electricity,Summer tires,1,1,1,Normal,10.69,0,0,,-4.31
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2018,164704,27,4.74,Electricity,Summer tires,1,0,1,Normal,12.64,0,0,,-2.36
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2018,164677,38.2,3.5,Electricity,Summer tires,1,1,1,Normal,12.64,0,0,,-2.36
Mitsubishi,i-MiEV,i-MiEV,49,17.08.2018,164639,47.1,5.65,Electricity,Summer tires,1,0,1,Normal,12,0,0,,-3
Mitsubishi,i-MiEV,i-MiEV,49,16.08.2018,164592,46.8,5.5,Electricity,Summer tires,1,0,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,15.08.2018,164545,46.2,5.47,Electricity,Summer tires,1,0,1,Normal,11.84,0,0,,-3.16
Mitsubishi,i-MiEV,i-MiEV,49,14.08.2018,164499,47,5.93,Electricity,Summer tires,1,0,1,Normal,12.62,0,0,,-2.38
Mitsubishi,i-MiEV,i-MiEV,49,13.08.2018,164452,78.3,9.2,Electricity,Summer tires,1,1,1,Normal,11.75,0,0,,-3.25
Mitsubishi,i-MiEV,i-MiEV,49,13.08.2018,164373,0.8,1.94,Electricity,Summer tires,1,0,0,Normal,14.14,0,0,,-0.86
Mitsubishi,i-MiEV,i-MiEV,49,13.08.2018,164372,31.3,2.6,Electricity,Summer tires,1,1,1,Normal,14.14,0,0,,-0.86
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2018,164341,31,3.36,Electricity,Summer tires,1,1,1,Normal,10.84,0,0,,-4.16
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2018,164310,61.5,8.13,Electricity,Summer tires,1,1,1,Normal,13.22,0,0,,-1.78
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2018,164249,49.2,5.86,Electricity,Summer tires,1,0,1,Normal,11.91,0,0,,-3.09
Mitsubishi,i-MiEV,i-MiEV,49,09.08.2018,164199,48.5,6,Electricity,Summer tires,1,0,1,Normal,12.37,0,0,,-2.63
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2018,164151,40.7,9.58,Electricity,Summer tires,1,1,1,Normal,11.65,0,0,,-3.35
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2018,164110,84.5,5,Electricity,Summer tires,1,1,1,Normal,11.65,1,0,,-3.35
Mitsubishi,i-MiEV,i-MiEV,49,07.08.2018,164026,49.2,5.57,Electricity,Summer tires,1,0,1,Normal,11.32,0,0,,-3.68
Mitsubishi,i-MiEV,i-MiEV,49,07.08.2018,163976,39.2,9.66,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.7
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2018,163937,77.3,3.5,Electricity,Summer tires,1,1,1,Normal,11.3,0,0,,-3.7
Mitsubishi,i-MiEV,i-MiEV,49,05.08.2018,163860,66.9,7.35,Electricity,Summer tires,1,1,1,Normal,10.99,0,0,,-4.01
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2018,163793,31,3.49,Electricity,Summer tires,1,1,1,Normal,11.99,0,0,,-3.01
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2018,163762,24.1,7.05,Electricity,Summer tires,1,0,1,Normal,11.99,0,0,,-3.01
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2018,163738,49.2,2.38,Electricity,Summer tires,1,1,1,Normal,11.99,1,0,,-3.01
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2018,163688,16.8,1.6,Electricity,Summer tires,1,0,1,Normal,11.99,1,0,,-3.01
Mitsubishi,i-MiEV,i-MiEV,49,03.08.2018,163672,67.8,8.67,Electricity,Summer tires,1,1,1,Normal,12.79,0,0,,-2.21
Mitsubishi,i-MiEV,i-MiEV,49,03.08.2018,163604,25.5,7.42,Electricity,Summer tires,1,1,1,Normal,11.27,0,0,,-3.73
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2018,163578,14.3,4,Electricity,Summer tires,1,1,1,Normal,11.27,0,0,,-3.73
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2018,163564,8,1.8,Electricity,Summer tires,1,0,1,Normal,11.27,0,0,,-3.73
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2018,163556,80.2,1.2,Electricity,Summer tires,1,1,1,Normal,11.27,1,0,,-3.73
Mitsubishi,i-MiEV,i-MiEV,49,01.08.2018,163476,50.5,5.98,Electricity,Summer tires,1,0,1,Normal,11.84,0,0,,-3.16
Mitsubishi,i-MiEV,i-MiEV,49,31.07.2018,163425,49.6,5.8,Electricity,Summer tires,1,0,1,Normal,11.69,0,0,,-3.31
Mitsubishi,i-MiEV,i-MiEV,49,30.07.2018,163376,47.9,5.51,Electricity,Summer tires,1,0,1,Normal,11.5,0,0,,-3.5
Mitsubishi,i-MiEV,i-MiEV,49,29.07.2018,163328,34.4,3.3,Electricity,Summer tires,1,1,1,Normal,9.59,1,0,,-5.41
Mitsubishi,i-MiEV,i-MiEV,49,29.07.2018,163293,33.1,4.56,Electricity,Summer tires,1,1,1,Normal,13.78,0,0,,-1.22
Mitsubishi,i-MiEV,i-MiEV,49,28.07.2018,163260,34.1,3.39,Electricity,Summer tires,1,1,1,Normal,9.94,0,0,,-5.06
Mitsubishi,i-MiEV,i-MiEV,49,28.07.2018,163226,42.7,5.91,Electricity,Summer tires,1,1,1,Normal,13.84,0,0,,-1.16
Mitsubishi,i-MiEV,i-MiEV,49,27.07.2018,163183,16.9,2.57,Electricity,Summer tires,1,0,1,Normal,11.83,0,0,,-3.17
Mitsubishi,i-MiEV,i-MiEV,49,27.07.2018,163166,34.4,3.5,Electricity,Summer tires,1,0,1,Normal,11.83,0,0,,-3.17
Mitsubishi,i-MiEV,i-MiEV,49,26.07.2018,163132,48.4,5.57,Electricity,Summer tires,1,0,1,Normal,11.51,0,0,,-3.49
Mitsubishi,i-MiEV,i-MiEV,49,25.07.2018,163083,46.8,5.31,Electricity,Summer tires,1,0,1,Normal,11.35,0,0,,-3.65
Mitsubishi,i-MiEV,i-MiEV,49,24.07.2018,163036,9.8,5.53,Electricity,Summer tires,1,1,1,Normal,10.98,0,0,,-4.02
Mitsubishi,i-MiEV,i-MiEV,49,24.07.2018,163027,86.1,5,Electricity,Summer tires,1,1,1,Normal,10.98,0,0,,-4.02
Mitsubishi,i-MiEV,i-MiEV,49,23.07.2018,162940,49.2,5.93,Electricity,Summer tires,1,0,1,Normal,12.05,0,0,,-2.95
Mitsubishi,i-MiEV,i-MiEV,49,23.07.2018,162891,55.9,7.59,Electricity,Summer tires,1,1,0,Fast,13.58,0,0,,-1.42
Mitsubishi,i-MiEV,i-MiEV,49,22.07.2018,162835,73.2,8.4,Electricity,Summer tires,1,1,1,Normal,11.48,0,0,,-3.52
Mitsubishi,i-MiEV,i-MiEV,49,21.07.2018,162762,38.2,4.78,Electricity,Summer tires,1,0,1,Normal,12.51,0,0,,-2.49
Mitsubishi,i-MiEV,i-MiEV,49,20.07.2018,162724,47.8,5.67,Electricity,Summer tires,1,0,1,Normal,11.86,0,0,,-3.14
Mitsubishi,i-MiEV,i-MiEV,49,19.07.2018,162676,47.8,5.72,Electricity,Summer tires,1,0,1,Normal,11.97,0,0,,-3.03
Mitsubishi,i-MiEV,i-MiEV,49,18.07.2018,162628,44.7,8.08,Electricity,Summer tires,1,1,1,Normal,11.6,0,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,18.07.2018,162583,68.3,5.03,Electricity,Summer tires,1,1,1,Normal,11.6,0,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,17.07.2018,162515,45.9,5.5,Electricity,Summer tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,17.07.2018,162469,34.6,,Electricity,Summer tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,16.07.2018,162434,49,5.66,Electricity,Summer tires,1,0,1,Normal,11.55,0,0,,-3.45
Mitsubishi,i-MiEV,i-MiEV,49,15.07.2018,162385,33.4,5.81,Electricity,Summer tires,1,1,1,Normal,11.63,0,0,,-3.37
Mitsubishi,i-MiEV,i-MiEV,49,15.07.2018,162352,35.8,6.7,Electricity,Summer tires,1,1,1,Normal,11.63,0,0,,-3.37
Mitsubishi,i-MiEV,i-MiEV,49,14.07.2018,162316,38.9,3.7,Electricity,Summer tires,1,1,1,Normal,11.63,1,0,,-3.37
Mitsubishi,i-MiEV,i-MiEV,49,14.07.2018,162277,61.8,5.5,Electricity,Summer tires,1,1,1,Normal,11.63,1,0,,-3.37
Mitsubishi,i-MiEV,i-MiEV,49,14.07.2018,162216,40.9,2.8,Electricity,Summer tires,1,0,1,Normal,11.63,1,0,,-3.37
Mitsubishi,i-MiEV,i-MiEV,49,13.07.2018,162175,46.8,5.95,Electricity,Summer tires,1,0,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,12.07.2018,162128,56.7,9.3,Electricity,Summer tires,1,1,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,12.07.2018,162071,57.1,3.31,Electricity,Summer tires,1,0,1,Normal,11.56,0,0,,-3.44
Mitsubishi,i-MiEV,i-MiEV,49,11.07.2018,162014,49.2,5.96,Electricity,Summer tires,1,0,1,Normal,12.11,0,0,,-2.89
Mitsubishi,i-MiEV,i-MiEV,49,10.07.2018,161965,23.2,6.8,Electricity,Summer tires,1,0,1,Normal,11.12,0,0,,-3.88
Mitsubishi,i-MiEV,i-MiEV,49,10.07.2018,161941,74,4.01,Electricity,Summer tires,1,1,1,Normal,11.12,0,0,,-3.88
Mitsubishi,i-MiEV,i-MiEV,49,09.07.2018,161867,27.8,8,Electricity,Summer tires,1,1,1,Normal,11.44,0,0,,-3.56
Mitsubishi,i-MiEV,i-MiEV,49,09.07.2018,161839,81.5,4.5,Electricity,Summer tires,1,1,1,Normal,11.44,0,0,,-3.56
Mitsubishi,i-MiEV,i-MiEV,49,08.07.2018,161758,70,8.16,Electricity,Summer tires,1,1,1,Normal,12.07,0,0,,-2.93
